questao_numero,retrieval_recall,has_doc_ref,abstained,z_winner,i_star,eta,z_agent_qwen35_9b,z_agent_granite41_8b,z_agent_gemma4_e4b,confidence_raw_qwen35_9b,confidence_raw_granite41_8b,confidence_raw_gemma4_e4b,confidence_calib_qwen35_9b,confidence_calib_granite41_8b,confidence_calib_gemma4_e4b,fold_k
365,,False,False,1,gemma4_e4b,0.8444444444444444,1,1,1,0.95,0.98,1.0,0.21851851851851853,0.3230769230769231,0.41975308641975306,1
366,1.0,True,False,1,qwen35_9b,0.8385210803689065,1,0,1,1.0,0.98,1.0,0.5362318840579711,0.375,0.42016806722689076,8
367,1.0,True,False,0,qwen35_9b,0.8289181532807595,0,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
368,1.0,True,False,1,qwen35_9b,0.839093137254902,1,1,1,1.0,0.98,1.0,0.5416666666666666,0.3230769230769231,0.41975308641975306,1
369,1.0,True,False,1,qwen35_9b,0.8289181532807595,1,1,1,1.0,0.99,1.0,0.5540540540540541,0.5,0.43902439024390244,6
370,1.0,True,False,1,gemma4_e4b,0.8444444444444444,0,1,1,0.95,0.98,1.0,0.21851851851851853,0.3230769230769231,0.41975308641975306,1
371,1.0,True,False,1,qwen35_9b,0.84061004784689,1,1,1,1.0,0.98,1.0,0.5394736842105263,0.3656716417910448,0.4322033898305085,7
372,,False,False,0,granite41_8b,0.9301060338298409,0,0,0,0.75,0.95,0.8,0.058823529411764705,0.21030042918454936,0.09090909090909091,1
373,0.0,True,False,0,granite41_8b,0.9311701880659392,0,0,0,0.3,0.95,0.1,0.0,0.2076271186440678,0.0,9
374,,False,False,0,gemma4_e4b,0.9238708455638671,1,0,0,0.95,0.92,0.95,0.21323529411764705,0.09876543209876543,0.2033898305084746,3
375,0.0,True,False,0,gemma4_e4b,0.8444444444444444,1,1,0,0.95,0.95,1.0,0.21851851851851853,0.21030042918454936,0.41975308641975306,1
376,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,6
377,,False,True,0,granite41_8b,0.9693318729463307,0,0,0,0.2,0.92,0.8,0.0,0.09090909090909091,0.05555555555555555,4
378,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.85,0.92,0.3,0.04081632653061224,0.06593406593406594,0.0,6
379,0.5,True,False,0,gemma4_e4b,0.8507925897631781,1,1,0,0.95,0.98,1.0,0.23880597014925373,0.375,0.42016806722689076,8
380,1.0,True,False,0,gemma4_e4b,0.9238708455638671,1,0,0,0.95,0.95,0.95,0.21323529411764705,0.20353982300884957,0.2033898305084746,3
381,,False,False,0,granite41_8b,0.8853955375253549,0,0,1,0.95,0.98,0.9,0.23272727272727273,0.35294117647058826,0.1509433962264151,2
382,,False,False,1,qwen35_9b,0.9266920741027574,1,0,0,0.95,0.95,0.9,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
383,1.0,True,False,1,qwen35_9b,0.8289181532807595,1,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
384,1.0,True,False,1,gemma4_e4b,0.8395633248117184,1,0,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
385,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
386,,False,False,0,gemma4_e4b,0.9238708455638671,1,1,0,0.95,0.95,0.95,0.21323529411764705,0.20353982300884957,0.2033898305084746,3
387,,False,False,0,qwen35_9b,0.9266920741027574,0,0,1,0.9,0.95,0.5,0.23741007194244604,0.20425531914893616,0.07407407407407407,6
388,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.6,0.95,0.9,0.0,0.20425531914893616,0.15178571428571427,6
389,0.3333333333333333,True,False,1,gemma4_e4b,0.8395633248117184,0,0,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
390,0.6666666666666666,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
391,0.0,True,False,1,granite41_8b,0.8371104815864023,0,1,1,0.95,0.99,1.0,0.23741007194244604,0.5,0.43902439024390244,0
392,0.5,True,False,0,granite41_8b,0.8376436781609196,0,0,0,0.95,0.99,1.0,0.23272727272727273,0.5,0.4251012145748988,2
393,0.0,True,False,1,gemma4_e4b,0.8566964955256711,0,0,1,0.95,0.95,1.0,0.22743682310469315,0.20425531914893616,0.4066390041493776,4
394,0.0,True,True,0,gemma4_e4b,0.9445315661675435,0,0,0,0.7,0.92,0.95,0.04081632653061224,0.06593406593406594,0.15178571428571427,5
395,0.0,True,False,1,gemma4_e4b,0.832572298325723,0,1,1,1.0,0.98,1.0,0.52,0.3712121212121212,0.45267489711934156,9
396,,False,False,0,qwen35_9b,0.9266920741027574,0,1,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,0
397,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.8,0.23741007194244604,0.20425531914893616,0.07407407407407407,0
398,0.0,True,False,0,gemma4_e4b,0.8444444444444444,0,1,0,0.95,0.98,1.0,0.21851851851851853,0.3230769230769231,0.41975308641975306,1
399,0.0,True,False,0,gemma4_e4b,0.8395633248117184,1,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,6
400,0.3333333333333333,True,False,0,qwen35_9b,0.9266920741027574,0,1,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
401,1.0,True,False,1,granite41_8b,0.7975903614457831,1,1,1,1.0,1.0,1.0,0.5211267605633803,0.6,0.4066390041493776,4
402,1.0,True,False,1,granite41_8b,0.79375,0,1,1,0.95,0.99,1.0,0.23880597014925373,0.6,0.42016806722689076,8
403,1.0,True,False,1,granite41_8b,0.8200803212851405,1,1,1,1.0,0.99,1.0,0.5211267605633803,0.5333333333333333,0.4066390041493776,4
404,1.0,True,False,1,qwen35_9b,0.8350095785440612,1,1,1,1.0,0.99,1.0,0.5416666666666666,0.5,0.4251012145748988,2
405,1.0,True,False,1,qwen35_9b,0.8383251315119633,1,1,1,1.0,0.98,1.0,0.5211267605633803,0.3458646616541353,0.4066390041493776,4
406,1.0,True,False,0,qwen35_9b,0.8385210803689065,0,1,1,1.0,0.95,1.0,0.5362318840579711,0.2079646017699115,0.42016806722689076,8
407,1.0,True,False,1,gemma4_e4b,0.8507925897631781,1,0,1,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
408,1.0,True,False,1,granite41_8b,0.9334578988608282,0,1,1,0.85,0.95,0.95,0.04081632653061224,0.20425531914893616,0.15178571428571427,0
409,0.0,True,False,0,granite41_8b,0.8743003731343284,0,0,0,0.1,0.98,0.3,0.0,0.3656716417910448,0.0,7
410,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.1,0.92,0.3,0.0,0.06593406593406594,0.0,5
411,,False,True,0,gemma4_e4b,1.0,0,1,0,0.1,0.2,0.2,0.0,0.0,0.0,4
412,,False,False,1,gemma4_e4b,0.8507925897631781,0,1,1,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
413,,False,True,1,granite41_8b,0.936744290192566,0,1,0,0.0,0.95,0.2,0.0,0.19480519480519481,0.0,2
414,,False,True,0,granite41_8b,0.9693318729463307,0,0,0,0.3,0.92,0.3,0.0,0.09090909090909091,0.0,4
415,0.25,True,False,1,gemma4_e4b,0.8350017101812792,1,0,1,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
416,0.0,True,False,1,gemma4_e4b,0.8395633248117184,0,1,1,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
417,0.0,True,False,0,gemma4_e4b,0.8424193773558565,1,0,0,0.95,0.95,1.0,0.23272727272727273,0.19480519480519481,0.4251012145748988,2
418,,False,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
419,,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.6,0.95,0.3,0.0,0.22746781115879827,0.0,7
420,,False,False,1,qwen35_9b,0.8289181532807595,1,0,1,1.0,0.99,1.0,0.5540540540540541,0.5,0.43902439024390244,5
421,0.0,True,False,1,gemma4_e4b,0.8507925897631781,1,0,1,0.95,0.98,1.0,0.23880597014925373,0.375,0.42016806722689076,8
422,0.3333333333333333,True,False,1,qwen35_9b,0.8350095785440612,1,1,1,1.0,0.98,1.0,0.5416666666666666,0.35294117647058826,0.4251012145748988,2
423,0.0,True,False,0,granite41_8b,0.8035714285714286,0,0,0,1.0,0.99,1.0,0.5394736842105263,0.5714285714285714,0.4322033898305085,7
424,1.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,1,0.9,0.95,0.9,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
425,0.5,True,False,1,qwen35_9b,0.8289181532807595,1,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
426,1.0,True,False,0,granite41_8b,0.9285121681415929,1,0,1,0.9,0.95,0.9,0.2222222222222222,0.2079646017699115,0.14545454545454545,8
427,,False,False,0,granite41_8b,0.9334578988608282,0,0,0,0.85,0.95,0.95,0.04081632653061224,0.20425531914893616,0.15178571428571427,5
428,0.0,True,False,1,gemma4_e4b,0.8424193773558565,0,1,1,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
429,,False,False,1,qwen35_9b,0.8289181532807595,1,0,1,1.0,0.95,1.0,0.5540540540540541,0.20425531914893616,0.43902439024390244,0
430,,False,True,1,granite41_8b,0.9785200635058992,0,1,0,0.6,0.92,0.3,0.0,0.06593406593406594,0.0,0
431,,False,False,0,gemma4_e4b,0.8395633248117184,0,1,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
432,1.0,True,False,1,gemma4_e4b,0.8507925897631781,0,0,1,0.85,0.98,1.0,0.057692307692307696,0.375,0.42016806722689076,8
433,0.0,True,False,1,gemma4_e4b,0.8444444444444444,1,0,1,0.95,0.98,1.0,0.21851851851851853,0.3230769230769231,0.41975308641975306,1
434,0.0,True,False,1,gemma4_e4b,0.8424193773558565,0,1,1,0.95,0.95,1.0,0.23272727272727273,0.19480519480519481,0.4251012145748988,2
435,0.0,True,False,1,granite41_8b,0.9306372670193306,1,1,0,0.65,0.95,0.8,0.0,0.20353982300884957,0.08888888888888889,3
436,1.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
437,0.5,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.6,0.21851851851851853,0.21030042918454936,0.09090909090909091,1
438,0.75,True,False,0,granite41_8b,0.9334578988608282,0,0,1,0.6,0.95,0.3,0.0,0.20425531914893616,0.0,5
439,0.0,True,False,1,gemma4_e4b,0.8566964955256711,0,0,1,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
440,,False,False,1,qwen35_9b,0.8385210803689065,1,1,1,1.0,0.95,1.0,0.5362318840579711,0.2079646017699115,0.42016806722689076,8
441,,False,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
442,0.16666666666666666,True,False,0,gemma4_e4b,0.8566964955256711,0,0,0,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
443,0.25,True,False,0,granite41_8b,0.9218079399141631,1,0,1,0.95,0.95,0.9,0.22676579925650558,0.22746781115879827,0.14754098360655737,7
444,1.0,True,False,0,gemma4_e4b,0.8424193773558565,0,0,0,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
445,0.6666666666666666,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
446,0.0,True,True,0,gemma4_e4b,0.9319451498222449,0,0,0,0.95,0.92,0.9,0.21323529411764705,0.09876543209876543,0.18181818181818182,3
447,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
448,,False,False,1,qwen35_9b,0.839093137254902,1,1,1,1.0,0.95,1.0,0.5416666666666666,0.21030042918454936,0.41975308641975306,1
449,,False,False,1,qwen35_9b,0.8447123287671233,1,0,1,1.0,0.98,0.95,0.52,0.3712121212121212,0.1896551724137931,9
450,,False,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
451,1.0,True,False,0,qwen35_9b,0.929439780783785,0,0,0,0.95,0.95,0.95,0.22743682310469315,0.20425531914893616,0.15254237288135594,4
452,,False,False,0,granite41_8b,0.9218079399141631,0,0,1,0.95,0.95,0.95,0.22676579925650558,0.22746781115879827,0.1864406779661017,7
453,,False,False,0,granite41_8b,0.9334578988608282,0,0,0,0.3,0.95,0.6,0.0,0.20425531914893616,0.07407407407407407,5
454,,False,True,0,gemma4_e4b,0.9445315661675435,0,0,0,0.3,0.92,0.95,0.0,0.06593406593406594,0.15178571428571427,6
455,1.0,True,False,0,granite41_8b,0.9285121681415929,0,0,0,0.3,0.95,0.4,0.0,0.2079646017699115,0.0,8
456,0.0,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.65,0.95,0.9,0.0392156862745098,0.22746781115879827,0.14754098360655737,7
457,,False,False,1,gemma4_e4b,0.8440629815100154,0,0,1,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
458,,False,False,0,granite41_8b,0.9311701880659392,0,0,0,0.65,0.95,0.1,0.06,0.2076271186440678,0.0,9
459,0.0,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.95,0.95,0.95,0.22676579925650558,0.22746781115879827,0.1864406779661017,7
460,0.2857142857142857,True,False,0,qwen35_9b,0.9280868385345997,0,0,0,0.95,0.95,0.9,0.23880597014925373,0.2079646017699115,0.14545454545454545,8
461,0.0,True,False,0,qwen35_9b,0.9280868385345997,0,0,0,0.95,0.92,0.95,0.23880597014925373,0.10126582278481013,0.19672131147540983,8
462,,False,True,0,gemma4_e4b,1.0,0,0,0,0.2,0.0,0.3,0.0,0.0,0.0,3
463,,False,False,0,granite41_8b,0.9310945911304793,0,0,0,0.85,0.95,0.3,0.05660377358490566,0.20425531914893616,0.0,4
464,,False,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
465,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.2,0.95,0.95,0.0,0.20425531914893616,0.15178571428571427,6
466,,False,True,0,granite41_8b,0.965015479876161,0,0,0,0.1,0.65,0.1,0.0,0.10526315789473684,0.0,1
467,,False,False,0,qwen35_9b,0.8350095785440612,0,0,0,1.0,0.92,0.9,0.5416666666666666,0.08974358974358974,0.1509433962264151,2
468,,False,True,0,granite41_8b,0.9785200635058992,0,0,0,0.2,0.85,0.2,0.0,0.06593406593406594,0.0,5
469,,False,True,0,gemma4_e4b,0.9674833635813672,0,0,0,0.0,0.85,0.8,0.0,0.08974358974358974,0.08771929824561403,2
470,,False,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.2,0.92,0.7,0.0,0.06593406593406594,0.07407407407407407,0
471,0.0,True,False,0,qwen35_9b,0.9291118077324974,0,0,0,0.95,0.95,0.9,0.23272727272727273,0.19480519480519481,0.1509433962264151,2
472,,False,True,0,granite41_8b,0.9663425063797504,0,0,0,0.2,0.92,0.8,0.0,0.09876543209876543,0.08888888888888889,3
473,0.5,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
474,0.6666666666666666,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
475,,False,True,0,granite41_8b,0.9856770833333334,0,0,0,0.0,0.78,0.2,0.0,0.041666666666666664,0.0,7
476,1.0,True,False,1,qwen35_9b,0.8289181532807595,1,1,0,1.0,0.99,1.0,0.5540540540540541,0.5,0.43902439024390244,5
477,0.5,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,0
478,,False,False,0,granite41_8b,0.9334578988608282,0,0,0,0.0,0.95,0.1,0.0,0.20425531914893616,0.0,5
479,1.0,True,True,0,granite41_8b,0.9663425063797504,0,0,1,0.3,0.92,0.5,0.0,0.09876543209876543,0.0,3
480,0.3333333333333333,True,False,1,gemma4_e4b,0.8424193773558565,1,1,1,0.95,0.95,1.0,0.23272727272727273,0.19480519480519481,0.4251012145748988,2
481,0.0,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
482,0.0,True,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.3,0.85,0.6,0.0,0.06593406593406594,0.07407407407407407,6
483,,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.85,0.95,0.95,0.0392156862745098,0.22746781115879827,0.1864406779661017,7
484,0.2,True,True,0,granite41_8b,0.9694664744051911,0,0,0,0.75,0.85,0.1,0.06,0.09210526315789473,0.0,9
485,1.0,True,False,0,qwen35_9b,0.8289181532807595,0,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,6
486,1.0,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
487,0.3333333333333333,True,True,1,granite41_8b,0.9785200635058992,0,1,1,0.85,0.92,0.3,0.04081632653061224,0.06593406593406594,0.0,6
488,0.5,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.3,0.95,0.3,0.0,0.20425531914893616,0.0,6
489,1.0,True,False,1,granite41_8b,0.8769406392694064,1,1,0,0.95,0.98,0.7,0.24621212121212122,0.3712121212121212,0.07142857142857142,9
490,0.6666666666666666,True,False,1,qwen35_9b,0.8383251315119633,1,1,1,1.0,0.98,1.0,0.5211267605633803,0.3458646616541353,0.4066390041493776,4
491,1.0,True,False,0,granite41_8b,0.79375,1,0,1,1.0,0.99,1.0,0.5362318840579711,0.6,0.42016806722689076,8
492,1.0,True,False,1,qwen35_9b,0.8385210803689065,1,0,0,1.0,0.98,1.0,0.5362318840579711,0.375,0.42016806722689076,8
493,0.0,True,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.1,0.92,0.6,0.0,0.06593406593406594,0.07407407407407407,6
494,0.6,True,True,0,qwen35_9b,0.9350871459694989,0,0,0,0.95,0.92,0.9,0.21851851851851853,0.10526315789473684,0.16666666666666666,1
495,0.5,True,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
496,0.3333333333333333,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.6,0.95,0.3,0.0,0.22746781115879827,0.0,7
497,0.6666666666666666,True,False,0,gemma4_e4b,0.8440629815100154,1,0,0,0.95,0.92,1.0,0.22676579925650558,0.08450704225352113,0.4322033898305085,7
498,0.5,True,True,0,granite41_8b,0.9709507042253521,0,0,0,0.1,0.92,0.3,0.0,0.08450704225352113,0.0,7
499,0.6666666666666666,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.92,0.9,0.23741007194244604,0.06593406593406594,0.15178571428571427,6
500,1.0,True,True,1,gemma4_e4b,0.9729304375196727,0,1,1,0.3,0.92,0.8,0.0,0.06593406593406594,0.07407407407407407,5
501,0.3333333333333333,True,False,0,qwen35_9b,0.8350095785440612,0,0,1,1.0,0.98,1.0,0.5416666666666666,0.35294117647058826,0.4251012145748988,2
502,,False,True,0,granite41_8b,0.9694664744051911,0,0,0,0.1,0.92,0.1,0.0,0.09210526315789473,0.0,9
503,0.6666666666666666,True,False,0,gemma4_e4b,0.832572298325723,0,1,0,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
504,0.0,True,False,0,granite41_8b,0.8687357748810263,0,0,0,0.95,0.98,0.9,0.21323529411764705,0.3851851851851852,0.18181818181818182,3
505,0.5,True,False,1,qwen35_9b,0.8289181532807595,1,1,1,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
506,1.0,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
507,1.0,True,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
508,1.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.0,0.95,0.3,0.0,0.20425531914893616,0.0,5
509,0.6666666666666666,True,True,0,granite41_8b,0.936744290192566,0,0,0,0.85,0.95,0.9,0.061224489795918366,0.19480519480519481,0.1509433962264151,2
510,,False,True,0,granite41_8b,0.9709507042253521,0,0,0,0.75,0.92,0.1,0.0392156862745098,0.08450704225352113,0.0,7
511,0.6666666666666666,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
512,0.3333333333333333,True,False,1,gemma4_e4b,0.8350017101812792,0,0,1,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
513,0.6666666666666666,True,False,0,granite41_8b,0.9311701880659392,0,0,0,0.2,0.95,0.1,0.0,0.2076271186440678,0.0,9
514,0.6666666666666666,True,False,0,gemma4_e4b,0.8566964955256711,0,0,0,0.95,0.95,1.0,0.22743682310469315,0.20425531914893616,0.4066390041493776,4
515,0.6666666666666666,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.85,0.95,0.9,0.045454545454545456,0.20353982300884957,0.18181818181818182,3
516,1.0,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.9,0.21851851851851853,0.21030042918454936,0.16666666666666666,1
517,1.0,True,False,0,gemma4_e4b,0.8424193773558565,0,0,0,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
518,,False,True,0,granite41_8b,0.9785200635058992,0,0,0,0.2,0.85,0.1,0.0,0.06593406593406594,0.0,5
519,0.3333333333333333,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.9,0.95,1.0,0.2222222222222222,0.2079646017699115,0.42016806722689076,8
520,0.2,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,6
521,0.5,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
522,0.0,True,False,1,gemma4_e4b,0.8350017101812792,1,0,1,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
523,,False,True,0,granite41_8b,0.9785200635058992,0,0,0,0.2,0.3,0.1,0.0,0.06593406593406594,0.0,0
524,1.0,True,True,1,granite41_8b,0.9694664744051911,0,1,0,0.6,0.85,0.7,0.0,0.09210526315789473,0.07142857142857142,9
525,1.0,True,False,0,gemma4_e4b,0.8440629815100154,1,0,0,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
526,,False,False,0,granite41_8b,0.8743003731343284,0,0,0,0.6,0.98,0.6,0.0,0.3656716417910448,0.0851063829787234,7
527,0.75,True,False,1,gemma4_e4b,0.8395633248117184,1,0,1,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
528,0.0,True,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
529,0.6666666666666666,True,False,0,qwen35_9b,0.9264736405147365,0,0,0,0.95,0.92,0.95,0.24621212121212122,0.09210526315789473,0.1896551724137931,9
530,1.0,True,False,0,gemma4_e4b,0.8566964955256711,1,0,0,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
531,0.0,True,False,0,qwen35_9b,0.9264736405147365,0,0,0,0.95,0.95,0.95,0.24621212121212122,0.2076271186440678,0.1896551724137931,9
532,0.5,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.9,0.23741007194244604,0.20425531914893616,0.15178571428571427,0
533,0.0,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.3,0.21851851851851853,0.21030042918454936,0.0,1
534,0.0,True,True,0,granite41_8b,0.9694664744051911,0,0,0,0.1,0.85,0.3,0.0,0.09210526315789473,0.0,9
535,0.2,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
536,0.3333333333333333,True,True,0,granite41_8b,0.936744290192566,0,0,0,0.85,0.95,0.8,0.061224489795918366,0.19480519480519481,0.08771929824561403,2
537,1.0,True,False,0,granite41_8b,0.87109375,0,0,0,0.95,0.98,0.2,0.23880597014925373,0.375,0.0,8
538,1.0,True,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.4,0.92,0.8,0.0,0.06593406593406594,0.07407407407407407,0
539,0.6666666666666666,True,True,0,granite41_8b,0.9797054597701149,0,0,0,0.1,0.3,0.3,0.0,0.0625,0.0,2
540,0.3333333333333333,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.9,0.21851851851851853,0.21030042918454936,0.16666666666666666,1
541,0.6666666666666666,True,True,0,granite41_8b,0.9693318729463307,0,0,0,0.2,0.92,0.1,0.0,0.09090909090909091,0.0,4
542,,False,False,0,gemma4_e4b,0.9238708455638671,0,0,0,0.7,0.95,0.95,0.045454545454545456,0.20353982300884957,0.2033898305084746,3
543,1.0,True,False,0,qwen35_9b,0.839093137254902,0,0,0,1.0,0.95,1.0,0.5416666666666666,0.21030042918454936,0.41975308641975306,1
544,1.0,True,False,0,qwen35_9b,0.8383251315119633,0,0,1,1.0,0.95,1.0,0.5211267605633803,0.20425531914893616,0.4066390041493776,4
545,1.0,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.9,0.95,0.9,0.21323529411764705,0.20353982300884957,0.18181818181818182,3
546,,False,False,0,granite41_8b,0.9306372670193306,0,0,0,0.1,0.95,0.2,0.0,0.20353982300884957,0.0,3
547,0.6666666666666666,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
548,1.0,True,False,0,qwen35_9b,0.8350095785440612,0,1,1,1.0,0.98,1.0,0.5416666666666666,0.35294117647058826,0.4251012145748988,2
549,0.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.3,0.3,0.23741007194244604,0.06593406593406594,0.0,0
550,0.5,True,False,0,granite41_8b,0.9334578988608282,0,0,1,0.7,0.95,0.95,0.04081632653061224,0.20425531914893616,0.15178571428571427,0
551,0.6666666666666666,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,0
552,1.0,True,True,0,granite41_8b,0.936744290192566,0,0,0,0.75,0.95,0.4,0.061224489795918366,0.19480519480519481,0.0,2
553,1.0,True,False,0,granite41_8b,0.8853955375253549,1,0,0,0.95,0.98,0.9,0.23272727272727273,0.35294117647058826,0.1509433962264151,2
